Cor_SCNA_Pro.correlation	Cor_SCNA_Pro.cor.pvalue	Cor_SCNA_mRNA.correlation	Cor_SCNA_mRNA.cor.pvalue
COPG2	0.243967488848081	0.00676870343034396	0.282357835563917	0.00203969102543593
MKLN1	0.49383690380602	7.46552186303368e-09	0.381565927558144	1.44849756946131e-05
PODXL	0.265459454450365	0.00312546442818091	0.278392514408368	0.00190335512836456
CHCHD3	0.0786807162953348	0.388991956850684	0.461903651218517	8.53790898771571e-08
EXOC4	-0.0476991153280946	0.601860172483808	0.413883266511609	2.15094033390925e-06
AKR1B1	0.0872418117749669	0.339314432306882	0.294606175509091	0.00098788310984652
AKR1B10	0.0129076512493138	0.887784741186856	0.0532972191706516	0.592866586375765
AKR1B15	0.0328912826993443	0.719106290443138	0.248647653876339	0.0151103328425076
BPGM	0.108850962669252	0.232684969615368	0.448702533867827	2.17901216359022e-07
CALD1	0.107616540977998	0.23805717382346	0.305881715062905	0.00061186801408292
WDR91	0.100478601090501	0.270815367946576	0.563590639608702	1.39368933624055e-11
CNOT4	0.539114004060717	1.4904735593026e-10	0.412804486603388	3.742069552913e-06
NUP205	0.296780286782998	0.000902061112538462	0.62188148537349	2.09452396661133e-14
PTN	0.0713054180874129	0.435108180726405	0.122023147841878	0.180595385236836
TRIM24	0.421487824284676	1.33300152455617e-06	0.604583125491579	1.65598676489685e-13
ATP6V0A4	0.0907806284751884	0.386816458984249	0.176543005826866	0.059108726891758
KIAA1549	0.0298548751602291	0.822396984357536	0.15118475167147	0.0964589260407275
ZC3HAV1L	0.492584490100624	8.25347013257692e-09	0.362703390503894	5.03933124741763e-05
ZC3HAV1	0.107875234083528	0.236924240370117	-0.0495245115136351	0.588013181389471
TTC26	-0.0451611090371069	0.621350131620658	0.396245230842256	6.24352339475655e-06
UBN2	0.360613635256272	4.49842813198139e-05	0.3040070334348	0.000663477048182097
LUC7L2	0.336140599593243	0.00015350457686234	0.527654384984321	4.24040150131381e-10
KLRG2	0.422768662532244	6.34311480129215e-06	0.284987847281107	0.00488786294593921
HIPK2	0.139480344747245	0.33915278861984	0.232243414341687	0.0100500850290255
TBXAS1	0.118589235289252	0.193267851267691	0.195547283243474	0.03088590396772
PARP12	0.174163355675374	0.0550370589269417	0.168372085521241	0.063761545407251
RAB19	-0.133574351384823	0.172236805301323	-0.0522242842706167	0.577690379347496
MKRN1	0.365256975331016	3.52298060355746e-05	0.562812102694098	1.50731614129688e-11
BRAF	0.373354379987495	2.27956947030625e-05	0.393058113178767	9.78736729068282e-06
MRPS33	-0.107461261981845	0.238739021577496	0.580006380129607	2.54296816425757e-12
AGK	0.380420922197327	1.54417734947308e-05	0.529116068415253	1.2083096774932e-09
KIAA1147	0.205855352691988	0.0279989309910562	0.392430740841047	7.79990612605733e-06
SSBP1	0.359495279348596	4.76852252994744e-05	0.680708757572654	6.38587914025049e-18
PRSS1	0.0203548924230007	0.823896886808616	0.195422733793498	0.134558776860938
PIP	-0.121624127158781	0.18203582479609	-0.265284423594518	0.00400190152380922
GSTK1	0.168438574628834	0.0636553306626823	0.396373705203251	6.19659777200145e-06
CASP2	0.487792281289171	1.20717277001453e-08	0.521275874708224	7.4627813524971e-10
ZYX	0.13937070118997	0.12576080399979	0.127876404949843	0.160416990259144
EPHA1	0.018937053206714	0.871888948808655	0.407710059443074	2.55036447947115e-05
ARHGEF35	0.18620220419066	0.0400247691268128	0.262900682860904	0.00357608795961362
ARHGEF5	0.480499522259667	2.12937796153196e-08	0.35353165497967	6.48393316944e-05
TPK1	-0.0960677907981675	0.292516693583704	0.162453038917777	0.0738121563362558
CNTNAP2	0.0499109516308801	0.688346046415528	-0.0218288283600707	0.812150233539738
CUL1	0.524080485050585	5.82887293761907e-10	0.587491272005738	1.13396249418004e-12
EZH2	0.278126142793377	0.00192335946480348	0.410238891764784	2.69416658388391e-06
PDIA4	0.4094494575624	2.82785957725933e-06	0.47029224100845	5.24474350249171e-08
ZNF282	0.209361637187602	0.0574911379920617	0.262502706157391	0.0034891600528813
ZNF777	0.239399583037874	0.0359971403469731	0.351961477669301	7.02322656969416e-05
ZNF746	0.0753382241724262	0.472923616919021	0.283251823244278	0.00157002727721792
ZNF467	0.0123664101002273	0.898445349371592	0.00808136169328358	0.929603198410211
ACTR3C	0.0095225207348088	0.918134173622175	0.212139878451212	0.0824322299001664
RARRES2	-0.0338086014095354	0.71161373534427	0.0260671185556516	0.775640186142624
REPIN1	0.242077904440406	0.0072228501572267	0.319349899854389	0.000336588460098702
GIMAP8	0.020277724173986	0.824553767137547	0.0158525930021306	0.862410948076789
GIMAP7	-0.0340984490505719	0.709251958882445	-0.0451388748666272	0.621522064812725
GIMAP4	-0.00640122648384231	0.944212199636226	0.00560518775483774	0.951140637404351
GIMAP6	-0.019901336067066	0.827759431974442	-0.0173397384557814	0.849649019723813
GIMAP1	0.00690933392487959	0.939791958454598	0.031130233065581	0.733564756825596
GIMAP2	0.0697843583313833	0.477194365247384	-0.0470004625170574	0.607198121090528
NOS3	-0.0235007513196771	0.797226964035201	-0.0378806548454653	0.682529201292806
ABCB8	0.147069962565274	0.105981729292391	0.249904995429196	0.0055021102040815
CDK5	0.342760550013703	0.000111231896722635	0.22012416962965	0.0208478918445891
SLC4A2	0.352066932316655	6.98573361058349e-05	0.380476053549089	1.53943728040772e-05
AGAP3	0.0922802827838741	0.312047477204989	0.273566518117297	0.00229668098641076
TMUB1	0.215516116046452	0.0171239925250885	0.389576766741753	9.19665158706523e-06
ABCF2	0.67628894663222	1.25190067357191e-17	0.574991816900813	4.31900417422087e-12
CHPF2	0.396218049500573	5.37666969313921e-05	0.45838627698728	1.10015043190451e-07
SMARCD3	0.0551403235531227	0.560100071762542	0.26938892150732	0.0121345443956696
NUB1	0.328686844306775	0.000218732065542321	0.569728134401388	9.11317226528686e-12
RHEB	0.589918788607194	8.68772978859793e-13	0.441449656323151	3.58611481729449e-07
PRKAG2	0.13386985520295	0.153770183574248	0.42374704361062	1.1537505886531e-06
KMT2C	0.267165043541326	0.00293154320426462	0.287855099715813	0.00130414847434236
ACTR3B	0.325314314816572	0.000255987913540824	0.497537188886172	5.53712575042497e-09
PAXIP1	0.267477911437293	0.00289717128350278	0.366295524172828	3.33383370832302e-05
RBM33	0.20869434457185	0.0210639486042462	0.373199396886505	2.2988939047536e-05
NOM1	0.161764385378339	0.0750602879732946	0.543319823396953	1.0054249998567e-10
UBE3C	0.514302208271264	1.36631179218143e-09	0.484671017835598	1.54158668884971e-08
DNAJB6	0.264090193379862	0.00328942025962569	0.486822660551552	1.30278807969215e-08
PTPRN2	-0.0908525296615789	0.562315954441613	-0.0919150546053804	0.313974674849868
ESYT2	0.382290991379388	1.39082610036404e-05	0.550186240704374	5.22493467756503e-11
NCAPG2	0.367996539787529	3.04447101940741e-05	0.519254840058019	8.90493235427791e-10
WDR60	0.130465183761231	0.166494263845701	0.276420731762035	0.0020560161647979
ERICH1	0.502479190608369	1.22267312138566e-08	0.582337647040022	1.98177739219394e-12
TDRP	0.276764386342212	0.00202863625963248	0.26278446846363	0.003885549309119
ARHGEF10	0.371932310761423	2.46275716428125e-05	0.460846044264292	9.21693996817341e-08
KBTBD11	0.0387343284161157	0.671865348373187	-0.0135034804390994	0.882641011052503
MYOM2	0.241826528537196	0.122850158716738	0.159113466573656	0.0800245481011862
ANGPT2	-0.117660372492949	0.241265714083906	0.122965579617922	0.196476912849282
AGPAT5	0.413724222958429	2.17230230670104e-06	0.582838823144243	1.87785997589252e-12
DEFA3	0.0261985454832862	0.774539140258576	-0.337636228433235	0.106621724199559
DEFA4	0.0445291347123476	0.66328946725823	-0.439436693001453	0.459060460806274
SGK223	0.392751964869475	7.65588891843417e-06	0.356424143507703	5.59037975946785e-05
MFHAS1	0.0329956327730125	0.769961912046355	0.424214191443992	1.11966086629306e-06
ERI1	0.59838290224658	3.37194010646709e-13	0.563556610105413	1.39847797292415e-11
TNKS	0.191098476934655	0.0349882084543448	0.596483215082751	4.18001752264556e-13
MSRA	0.329261588446298	0.00021290834088024	0.47000330588713	4.7104664133934e-08
PINX1	0.442830602805656	8.74014664041488e-05	0.551311468856423	4.68682890286427e-11
MTMR9	0.379750102891308	1.6029643812347e-05	0.491162081092476	9.24519142998224e-09
BLK	-0.145203696449389	0.110536550797702	0.14379329646221	0.14531914166243
NEIL2	0.436131047989243	5.1301310418786e-07	0.619906259423281	1.08189826775516e-12
CTSB	0.263930365087822	0.00330905381455309	0.215353657931195	0.0172098243482949
FDFT1	0.325817901929339	0.000250074828194978	0.45044061245043	5.22768814185225e-06
DLC1	0.0650901972743937	0.493374239871082	0.0617322422631916	0.499370737303254
MSR1	0.0611930924993997	0.503132187431876	-0.0129550656783643	0.887375243610574
CNOT7	0.389422497489619	1.6961324228945e-05	0.740247073253298	1.9927841829102e-22
VPS37A	0.450042074911854	1.98494116463368e-07	0.543202046782595	1.01664597859088e-10
MTMR7	0.191138592722788	0.0580706714279812	0.644528906314208	0.000900954046269649
SLC7A2	0.26229710485373	0.00634661712385725	0.124302874626415	0.181781335075331
PDGFRL	0.0849526302095912	0.35218678619658	0.0925085885678202	0.310846695824
MTUS1	0.303195808863672	0.000687024454499887	0.2805781555396	0.00174620579532127
PCM1	0.349905336863928	7.79289714205502e-05	0.35627443164636	5.6336479836148e-05
ASAH1	0.113995933026516	0.211210381985012	0.305205077485074	0.000630054252038627
NAT1	0.0706390262076792	0.439423000743054	0.0201227288920393	0.825873501772419
PSD3	0.246909908630353	0.0107233467762554	0.191631312038337	0.0344738487739831
SH2D4A	0.295743035669923	0.000942116855837223	0.329557024959953	0.000223227680242434
LPL	0.0291135309615182	0.759524728996442	0.0010714484735484	0.990654825825621
ATP6V1B2	0.499441806854719	4.74113295062448e-09	0.487665175846256	1.21931205015984e-08
LZTS1	0.128171289659715	0.159446862824715	-0.00200574302327663	0.982580231023792
DOK2	0.0227273370885907	0.80376344043523	0.00300169290511664	0.973823280344333
XPO7	0.590592851039643	8.06510794930616e-13	0.687943209280911	2.0677746613288e-18
DMTN	0.0805040555917074	0.378061143739864	-0.0327061572501533	0.720621639347932
FAM160B2	0.438883913092851	4.26551117491272e-07	0.338253080295165	0.000138618416354954
NUDT18	0.21453568654842	0.0176476690994986	0.304475164371124	0.0009383746281096
REEP4	0.246912453611731	0.00611133027770291	0.349865896579393	7.80840257633337e-05
BMP1	0.0954997130572781	0.29539320676685	0.0205578783065762	0.822169589997357
POLR3D	-0.0332467715062845	0.716199487668868	0.520937154719334	7.68768459620567e-10
PPP3CC	0.20569900267639	0.0230265069499348	0.285995054765065	0.00147282429833464
SLC39A14	0.218953451219149	0.0187247565538419	0.388486761107575	9.7898927155717e-06
SORBS3	0.114323008774071	0.209894716029524	0.146776595132153	0.106687824345764
PDLIM2	0.0660031696991603	0.47010267760011	0.0759483284849211	0.405723622233061
BIN3	0.0935398837170209	0.305460131147328	0.479366033103459	2.32299799667375e-08
PEBP4	-0.0160649750230902	0.868928184372134	-0.0573114602088461	0.563347952022647
CHMP7	0.608449511452165	1.05455922624802e-13	0.682818984653886	4.61135844249089e-18
R3HCC1	0.418511550530875	1.6097710914549e-06	0.470352730752282	5.94034868744764e-08
LOXL2	-0.00890966513932766	0.922409296225113	0.157228752891553	0.0837116345664671
STC1	0.181498103052351	0.0454221582210525	0.205490434544489	0.0249641252317038
ADAMDEC1	0.0870699205446245	0.389023370520633	-0.0273366272875436	0.765023652941434
NEFL	-0.0174868752584881	0.858787932809387	-0.00347518534353864	0.971796592322639
DOCK5	0.40971690683617	2.78187758655591e-06	0.231710365148561	0.0102279256292867
KCTD9	0.361113289166676	4.38244655357537e-05	0.536277390351396	1.93781919822321e-10
CDCA2	0.402604163215333	1.88218031728107e-05	0.242083450072592	0.00722147873467151
PPP2R2A	0.473710780100508	3.56934951422841e-08	0.485950182108761	1.39499857641128e-08
BNIP3L	0.272065552436829	0.0198846438888915	0.474525609688659	3.35675158109258e-08
PNMA2	-0.168924734006387	0.0834467133609801	0.0406215417462457	0.692804162278956
DPYSL2	0.0146520068216214	0.872739863764953	0.0996563987048374	0.274775702289856
STMN4	0.0927448661774503	0.309607160721541	0.31576174589345	0.00545946261700433
PTK2B	0.189679351166342	0.0363897813335828	0.287175275362157	0.00134063925425583
EPHX2	0.257801549196015	0.00414615967904231	0.324735758239886	0.000296144680279979
CLU	0.138757321400624	0.127451155493892	0.321195417251659	0.000309439877258622
CCDC25	0.642298363494717	1.53870596915887e-15	0.591121913335752	7.60692280695945e-13
PBK	0.364365134414581	3.69339195812403e-05	0.290950230967417	0.00114918281015756
ELP3	0.469665260761479	4.83034217020431e-08	0.640357896482803	1.98879229108167e-15
HMBOX1	0.330470364407442	0.000540583234045198	0.236675924487895	0.00867355836956911
KIF13B	0.318796651632892	0.000345145893620626	0.307567302935659	0.000568641079698296
DUSP4	0.236042990956003	0.0414735338616961	0.193167173488314	0.033026803296241
DCTN6	0.254866635147733	0.00461052548159641	0.650527936972638	5.07660720086133e-16
RBPMS	0.357277450337492	5.34964130004794e-05	0.366292749737438	3.59706093298879e-05
GTF2E2	0.335048113968549	0.00016177345215615	0.503010845892689	3.53558209089479e-09
GSR	0.371059504757899	2.5819449426481e-05	0.46170919082266	8.65906206826088e-08
PPP2CB	0.45740388568676	1.18027312603788e-07	0.549023656990136	5.84339987622677e-11
WRN	0.450769148283594	1.88662646739807e-07	0.433613099442086	6.06498718151142e-07
TTI2	0.218143035333379	0.0157867143863553	0.71646579211403	1.727321586069e-20
MAK16	0.297602146769312	0.000871436573830981	0.674816422981205	1.56260176842494e-17
KCNU1	0.0981973124830338	0.380113521760457	0.118095828744057	0.424042376526691
ZNF703	0.515611182832429	1.22095886472556e-09	0.366180444451913	3.35431354156675e-05
ERLIN2	0.763580763878693	1.51624523532161e-24	0.766726471368525	7.52366287052742e-25
PROSC	0.762185517540875	2.06180599009934e-24	0.806024677410346	4.18222063770788e-29
RAB11FIP1	0.599821064415458	2.86311526943494e-13	0.643628967396296	1.2890872980542e-15
EIF4EBP1	0.3602912030766	4.57479154059095e-05	0.513643495424043	1.69160899541697e-09
ASH2L	0.699129579093387	3.38531175689611e-19	0.830418339887087	2.85965791303668e-32
LSM1	0.686355447053274	2.65581238633312e-18	0.738199299496074	6.60822973096655e-22
BAG4	0.828929144750479	4.60994075226903e-32	0.801259429315516	1.22184293689989e-27
DDHD2	0.758669953514154	4.43148329277836e-24	0.818232122891591	1.16346883116194e-29
WHSC1L1	0.770206006616173	3.42119993411257e-25	0.736057242597101	4.52896857161378e-22
FGFR1	0.388875603682347	9.57423957875354e-06	0.42465344950484	1.0884810883738e-06
TACC1	0.162107031129661	0.0744371582235805	0.163597910596652	0.0717742907935583
PLEKHA2	0.268918693024123	0.00274352698240554	0.279581833564497	0.00181631997047722
ADAM9	0.318555596139282	0.000348936929994368	0.434782607088728	5.61222697223236e-07
IDO1	0.0827099957081926	0.408547583700006	0.111088731794405	0.22316394009724
SFRP1	0.0416526943829091	0.6487275322329	0.011725272329336	0.898005718433859
GOLGA7	0.158103353257234	0.0819840975444586	0.766507874103638	7.90191434852714e-25
GINS4	0.319981344933381	0.000327061245486551	0.563257577439022	2.12813471470495e-11
ANK1	0.0977742055609912	0.283988133448706	0.164269843833362	0.0729967845427597
KAT6A	0.617119083067761	3.74808685204758e-14	0.652436931170683	3.90605177056765e-16
AP3M2	0.386730304556752	1.08223783421951e-05	0.590823586123557	1.51550531732054e-12
PLAT	0.0334466813459253	0.714566620496039	0.0473157915590338	0.60478631308378
IKBKB	0.595929801042692	4.44879639030476e-13	0.485571907784527	1.43689424895254e-08
POLB	0.524626034019695	5.55387077729701e-10	0.618428150379944	3.19718820613196e-14
VDAC3	0.514558960482829	1.33654795174336e-09	0.748977665179926	3.42003077213611e-23
SLC20A2	0.274479142981077	0.00221709352469259	0.491591936377654	8.93402744842405e-09
SMIM19	0.381343978662604	0.000107002048751567	0.531276633300926	3.62631738574908e-10
RNF170	0.147398042278637	0.16563109472537	0.597500211016495	3.72655249333887e-13
HOOK3	0.273827045886886	0.00227370160002505	0.374795891756115	2.10699970453897e-05
FNTA	0.250295010502867	0.00542683567977772	0.480588834435466	2.11479765436548e-08
SPIDR	0.326611539924119	0.000241012202573275	0.585563619230348	1.3988981753204e-12
CEBPD	0.242182927477331	0.0283696050962282	0.299758847559928	0.00102555689138971
PRKDC	0.250064433138709	0.00547122634635383	0.442475536085602	3.34444678969622e-07
MCM4	0.19162544994883	0.0344794727079353	0.502065390000299	3.82259261926239e-09
UBE2V2	0.436632934645121	4.96097676725218e-07	0.503722093429368	3.33344074911019e-09
PXDNL	0.0451714677605877	0.755427575122778	0.263149305541019	0.00354350967842277
PCMTD1	0.279393297555176	0.00182987175197981	0.427584003285166	9.00628967730575e-07
RB1CC1	0.54207066603841	1.13077740240947e-10	0.570050893786857	7.21554713901607e-12
ATP6V1H	-0.0113963097559036	0.900852455370713	0.61967520310349	2.74598397684886e-14
TCEA1	0.583948732858098	1.66616298901325e-12	0.542697006789174	1.06614828463769e-10
LYPLA1	0.366741524980732	3.25556520395729e-05	0.314351168910553	0.0004215602161454
MRPL15	0.356588945639529	5.54310977812661e-05	0.50300274480475	3.53795096271898e-09
RP1	0.19407445360786	0.168012369011078	0.294541235357229	0.00279085789432343
TMEM68	0.309913802158847	0.00122535920242909	0.726878430754625	2.5937379904921e-21
TGS1	0.630570467929525	7.0590167870353e-15	0.661273884353507	1.13237553388575e-16
